"Account Number","Suite","House Number","Street Name","Neighbourhood ID","Neighbourhood","Ward","Assessed Value","Tax Class","Garage","Assessment Class 1","Assessment Class 2","Assessment Class 3","Assessment Class % 1","Assessment Class % 2","Assessment Class % 3","Latitude","Longitude","Point Location"
"6100200",,"11844","94 STREET NW","1010","ALBERTA AVENUE","Métis","291500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57170025143098","-113.48622134774092","POINT (-113.48622134774092 53.57170025143098)"
"6100309",,"11842","94 STREET NW","1010","ALBERTA AVENUE","Métis","268500","Residential","Y","RESIDENTIAL",,,"100",,,"53.571609960114344","-113.4862212873242","POINT (-113.4862212873242 53.571609960114344)"
"6100408",,"11840","94 STREET NW","1010","ALBERTA AVENUE","Métis","214000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571519673321546","-113.48622122690648","POINT (-113.48622122690648 53.571519673321546)"
"6100507",,"11836","94 STREET NW","1010","ALBERTA AVENUE","Métis","183500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57142938203782","-113.48622116567853","POINT (-113.48622116567853 53.57142938203782)"
"6100606",,"11832","94 STREET NW","1010","ALBERTA AVENUE","Métis","324500","Residential","Y","RESIDENTIAL",,,"100",,,"53.571339086195195","-113.48622111280667","POINT (-113.48622111280667 53.571339086195195)"
"6100705",,"11828","94 STREET NW","1010","ALBERTA AVENUE","Métis","266000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571248794876354","-113.4862210524948","POINT (-113.4862210524948 53.571248794876354)"
"6100804",,"11826","94 STREET NW","1010","ALBERTA AVENUE","Métis","219000","Residential","N","RESIDENTIAL",,,"100",,,"53.571158499092576","-113.48622099962085","POINT (-113.48622099962085 53.571158499092576)"
"6100903",,"11822","94 STREET NW","1010","ALBERTA AVENUE","Métis","206000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57106821229294","-113.48622093849772","POINT (-113.48622093849772 53.57106821229294)"
"6101000",,"11818","94 STREET NW","1010","ALBERTA AVENUE","Métis","222000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57097791647725","-113.48622087727011","POINT (-113.48622087727011 53.57097791647725)"
"6101109",,"11814","94 STREET NW","1010","ALBERTA AVENUE","Métis","729000","Other Residential","Y","OTHER RESIDENTIAL",,,"100",,,"53.57088762017851","-113.48622081689976","POINT (-113.48622081689976 53.57088762017851)"
"6101307",,"9416","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","295500","Non Residential","N","COMMERCIAL",,,"100",,,"53.57063452196206","-113.48623167820995","POINT (-113.48623167820995 53.57063452196206)"
"6101505",,"9410","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","518500","Non Residential","N","COMMERCIAL",,,"100",,,"53.57063459707644","-113.48611077904314","POINT (-113.48611077904314 53.57063459707644)"
"6101604",,"9406","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","541000","Non Residential","N","COMMERCIAL",,,"100",,,"53.57063466098207","-113.48599219967916","POINT (-113.48599219967916 53.57063466098207)"
"6101703",,"11805","94 STREET NW","1010","ALBERTA AVENUE","Métis","474500","Non Residential","N","COMMERCIAL",,,"100",,,"53.57064542359676","-113.48555804866061","POINT (-113.48555804866061 53.57064542359676)"
"6101901",,"9342","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","500000","Non Residential","N","COMMERCIAL",,,"100",,,"53.570645491199855","-113.48541423025412","POINT (-113.48541423025412 53.570645491199855)"
"6102057",,"9320","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","1488500","Non Residential","N","COMMERCIAL",,,"100",,,"53.57064560330565","-113.48508080400856","POINT (-113.48508080400856 53.57064560330565)"
"6102305",,"11815","94 STREET NW","1010","ALBERTA AVENUE","Métis","296000","Residential","N","RESIDENTIAL",,,"100",,,"53.570899120559886","-113.48534228169794","POINT (-113.48534228169794 53.570899120559886)"
"6102404",,"11819","94 STREET NW","1010","ALBERTA AVENUE","Métis","246500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57099310269239","-113.48534231077977","POINT (-113.48534231077977 53.57099310269239)"
"6102503",,"11821","94 STREET NW","1010","ALBERTA AVENUE","Métis","435500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57108348363563","-113.48534231396181","POINT (-113.48534231396181 53.57108348363563)"
"6102602",,"11825","94 STREET NW","1010","ALBERTA AVENUE","Métis","266500","Residential","Y","RESIDENTIAL",,,"100",,,"53.571173864154225","-113.48534231707713","POINT (-113.48534231707713 53.571173864154225)"
"6102701",,"11826","93 STREET NW","1010","ALBERTA AVENUE","Métis","211000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57117411158063","-113.48467493630022","POINT (-113.48467493630022 53.57117411158063)"
"6102800",,"11824","93 STREET NW","1010","ALBERTA AVENUE","Métis","414000","Residential","N","RESIDENTIAL",,,"100",,,"53.57108369910503","-113.48467492069312","POINT (-113.48467492069312 53.57108369910503)"
"6102909",,"11820","93 STREET NW","1010","ALBERTA AVENUE","Métis","260500","Residential","Y","RESIDENTIAL",,,"100",,,"53.570993278153594","-113.48467489749325","POINT (-113.48467489749325 53.570993278153594)"
"6103006",,"11816","93 STREET NW","1010","ALBERTA AVENUE","Métis","220000","Residential","Y","RESIDENTIAL",,,"100",,,"53.570899353909425","-113.48467487883224","POINT (-113.48467487883224 53.570899353909425)"
"6103105",,"11829","94 STREET NW","1010","ALBERTA AVENUE","Métis","314000","Other Residential","Y","OTHER RESIDENTIAL",,,"100",,,"53.57126784220634","-113.48534232630269","POINT (-113.48534232630269 53.57126784220634)"
"6103204",,"11833","94 STREET NW","1010","ALBERTA AVENUE","Métis","241000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571361819807876","-113.48534233634747","POINT (-113.48534233634747 53.571361819807876)"
"6103303",,"11835","94 STREET NW","1010","ALBERTA AVENUE","Métis","337000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57145219583275","-113.4853423470123","POINT (-113.4853423470123 53.57145219583275)"
"6103402",,"11839","94 STREET NW","1010","ALBERTA AVENUE","Métis","225000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57154258128779","-113.48534235773042","POINT (-113.48534235773042 53.57154258128779)"
"6103600",,"11836","93 STREET NW","1010","ALBERTA AVENUE","Métis","214000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57145256063009","-113.48467498921316","POINT (-113.48467498921316 53.57145256063009)"
"6103709",,"11832","93 STREET NW","1010","ALBERTA AVENUE","Métis","289500","Residential","N","RESIDENTIAL",,,"100",,,"53.57136214369848","-113.48467497281129","POINT (-113.48467497281129 53.57136214369848)"
"6103808",,"11830","93 STREET NW","1010","ALBERTA AVENUE","Métis","341000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571268129644054","-113.48467495800469","POINT (-113.48467495800469 53.571268129644054)"
"6103907",,"11841","94 STREET NW","1010","ALBERTA AVENUE","Métis","416500","Residential","Y","RESIDENTIAL",,,"100",,,"53.571640106520704","-113.48534236912766","POINT (-113.48534236912766 53.571640106520704)"
"6104004",,"11845","94 STREET NW","1010","ALBERTA AVENUE","Métis","217000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57173764167216","-113.48534237299859","POINT (-113.48534237299859 53.57173764167216)"
"6104103",,"11849","94 STREET NW","1010","ALBERTA AVENUE","Métis","285000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571828008224074","-113.48534238168415","POINT (-113.48534238168415 53.571828008224074)"
"6104301",,"11903","94 STREET NW","1010","ALBERTA AVENUE","Métis","218000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57209921627761","-113.4853426466673","POINT (-113.4853426466673 53.57209921627761)"
"6104400",,"11907","94 STREET NW","1010","ALBERTA AVENUE","Métis","208500","Residential","N","RESIDENTIAL",,,"100",,,"53.57218965130214","-113.48534270804365","POINT (-113.48534270804365 53.57218965130214)"
"6104509",,"11909","94 STREET NW","1010","ALBERTA AVENUE","Métis","213500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57228007243025","-113.48534274752964","POINT (-113.48534274752964 53.57228007243025)"
"6104608",,"11910","93 STREET NW","1010","ALBERTA AVENUE","Métis","460500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5722805115028","-113.48467519780309","POINT (-113.48467519780309 53.5722805115028)"
"6104707",,"11908","93 STREET NW","1010","ALBERTA AVENUE","Métis","286500","Residential","N","RESIDENTIAL",,,"100",,,"53.57218998269154","-113.48467519834085","POINT (-113.48467519834085 53.57218998269154)"
"6105001",,"11846","93 STREET NW","1010","ALBERTA AVENUE","Métis","271000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571773659794175","-113.48467504890702","POINT (-113.48467504890702 53.571773659794175)"
"6105100",,"11842","93 STREET NW","1010","ALBERTA AVENUE","Métis","250500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57165013044239","-113.48467502530971","POINT (-113.48467502530971 53.57165013044239)"
"6105209",,"11913","94 STREET NW","1010","ALBERTA AVENUE","Métis","362500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57237393427801","-113.48534280668336","POINT (-113.48534280668336 53.57237393427801)"
"6105308",,"11917","94 STREET NW","1010","ALBERTA AVENUE","Métis","219500","Residential","N","RESIDENTIAL",,,"100",,,"53.57246778668636","-113.48534285882701","POINT (-113.48534285882701 53.57246778668636)"
"6105407",,"11919","94 STREET NW","1010","ALBERTA AVENUE","Métis","321000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572558212723095","-113.48534289001219","POINT (-113.48534289001219 53.572558212723095)"
"6105506",,"11923","94 STREET NW","1010","ALBERTA AVENUE","Métis","149000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572648643215494","-113.48534294388973","POINT (-113.48534294388973 53.572648643215494)"
"6105605",,"11924","93 STREET NW","1010","ALBERTA AVENUE","Métis","393500","Residential","N","RESIDENTIAL",,,"100",,,"53.57264911567249","-113.48467521508277","POINT (-113.48467521508277 53.57264911567249)"
"6105704",,"11922","93 STREET NW","1010","ALBERTA AVENUE","Métis","385000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572558676809564","-113.48467520802299","POINT (-113.48467520802299 53.572558676809564)"
"6105803",,"11918","93 STREET NW","1010","ALBERTA AVENUE","Métis","137500","Non Residential","Y","MA DERELICT RESIDENTIAL",,,"100",,,"53.57246823297078","-113.48467520857012","POINT (-113.48467520857012 53.57246823297078)"
"6105902",,"11914","93 STREET NW","1010","ALBERTA AVENUE","Métis","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.57237437716322","-113.48467520237182","POINT (-113.48467520237182 53.57237437716322)"
"6106009",,"11927","94 STREET NW","1010","ALBERTA AVENUE","Métis","315500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5727390782642","-113.4853429901635","POINT (-113.4853429901635 53.5727390782642)"
"6106108",,"11929","94 STREET NW","1010","ALBERTA AVENUE","Métis","247500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57282950875383","-113.48534304473365","POINT (-113.48534304473365 53.57282950875383)"
"6106207",,"11933","94 STREET NW","1010","ALBERTA AVENUE","Métis","442000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57291993526681","-113.48534308345711","POINT (-113.48534308345711 53.57291993526681)"
"6106306",,"11935","94 STREET NW","1010","ALBERTA AVENUE","Métis","369000","Residential","Y","RESIDENTIAL",,,"100",,,"53.573013508598436","-113.48534313083263","POINT (-113.48534313083263 53.573013508598436)"
"6106405",,"11936","93 STREET NW","1010","ALBERTA AVENUE","Métis","545000","Residential","N","RESIDENTIAL",,,"100",,,"53.573014140670026","-113.48467520418977","POINT (-113.48467520418977 53.573014140670026)"
"6106504",,"11932","93 STREET NW","1010","ALBERTA AVENUE","Métis","348000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572920419735","-113.48467522109823","POINT (-113.48467522109823 53.572920419735)"
"6106603",,"11930","93 STREET NW","1010","ALBERTA AVENUE","Métis","155000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57282998937995","-113.48467522083553","POINT (-113.48467522083553 53.57282998937995)"
"6106702",,"11926","93 STREET NW","1010","ALBERTA AVENUE","Métis","159500","Residential","N","RESIDENTIAL",,,"100",,,"53.572739550519785","-113.48467521377827","POINT (-113.48467521377827 53.572739550519785)"
"6106801",,"11927","93 STREET NW","1010","ALBERTA AVENUE","Métis","163000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572740386258545","-113.48379624862679","POINT (-113.48379624862679 53.572740386258545)"
"6106900",,"11929","93 STREET NW","1010","ALBERTA AVENUE","Métis","305500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5728308560459","-113.48379623665095","POINT (-113.48379623665095 53.5728308560459)"
"6107007",,"11933","93 STREET NW","1010","ALBERTA AVENUE","Métis","223000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57292133571592","-113.4837962180008","POINT (-113.4837962180008 53.57292133571592)"
"6107106",,"11937","93 STREET NW","1010","ALBERTA AVENUE","Métis","297000","Residential","Y","RESIDENTIAL",,,"100",,,"53.573014713118376","-113.4837961847768","POINT (-113.4837961847768 53.573014713118376)"
"6107205",,"11940","92 STREET NW","1010","ALBERTA AVENUE","Métis","307000","Residential","Y","RESIDENTIAL",,,"100",,,"53.573014655977346","-113.48312931103868","POINT (-113.48312931103868 53.573014655977346)"
"6107304",,"11934","92 STREET NW","1010","ALBERTA AVENUE","Métis","228000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5729205285895","-113.4831293452803","POINT (-113.4831293452803 53.5729205285895)"
"6107403",,"11930","92 STREET NW","1010","ALBERTA AVENUE","Métis","202500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572830126191704","-113.48312937139136","POINT (-113.48312937139136 53.572830126191704)"
"6107502",,"11926","92 STREET NW","1010","ALBERTA AVENUE","Métis","243000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5727397188505","-113.48312938837752","POINT (-113.48312938837752 53.5727397188505)"
"6107601",,"11915","93 STREET NW","1010","ALBERTA AVENUE","Métis","289000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57237491271295","-113.48379633147707","POINT (-113.48379633147707 53.57237491271295)"
"6107809",,"11919","93 STREET NW","1010","ALBERTA AVENUE","Métis","225000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57255942287145","-113.48379629434352","POINT (-113.48379629434352 53.57255942287145)"
"6107908",,"11923","93 STREET NW","1010","ALBERTA AVENUE","Métis","325500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572649911081825","-113.48379626738907","POINT (-113.48379626738907 53.572649911081825)"
"6108005",,"11924","92 STREET NW","1010","ALBERTA AVENUE","Métis","220500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57264931603333","-113.4831294061226","POINT (-113.4831294061226 53.57264931603333)"
"6108104",,"11920","92 STREET NW","1010","ALBERTA AVENUE","Métis","279500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57255891318539","-113.48312943896255","POINT (-113.48312943896255 53.57255891318539)"
"6108203",,"11916","92 STREET NW","1010","ALBERTA AVENUE","Métis","306500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572468510814716","-113.48312945745423","POINT (-113.48312945745423 53.572468510814716)"
"6108302",,"11912","92 STREET NW","1010","ALBERTA AVENUE","Métis","313000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572374546847584","-113.48312947562731","POINT (-113.48312947562731 53.572374546847584)"
"6109201",,"11903","93 STREET NW","1010","ALBERTA AVENUE","Métis","686000","Residential","N","RESIDENTIAL",,,"100",,,"53.57210000754267","-113.4837963312345","POINT (-113.4837963312345 53.57210000754267)"
"6109300",,"11905","93 STREET NW","1010","ALBERTA AVENUE","Métis","304000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572190388201214","-113.48379637609744","POINT (-113.48379637609744 53.572190388201214)"
"6109409",,"11911","93 STREET NW","1010","ALBERTA AVENUE","Métis","271000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57228086788095","-113.48379634985415","POINT (-113.48379634985415 53.57228086788095)"
"6109508",,"11908","92 STREET NW","1010","ALBERTA AVENUE","Métis","264000","Residential","N","RESIDENTIAL",,,"100",,,"53.57228057835681","-113.48312950662971","POINT (-113.48312950662971 53.57228057835681)"
"6109607",,"11906","92 STREET NW","1010","ALBERTA AVENUE","Métis","209000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572190179605485","-113.48312952436235","POINT (-113.48312952436235 53.572190179605485)"
"6109706",,"9204","119 AVENUE NW","1010","ALBERTA AVENUE","Métis","383500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57209976818173","-113.48312954062878","POINT (-113.48312954062878 53.57209976818173)"
"6111017",,"12003","94 STREET NW","1010","ALBERTA AVENUE","Métis","335000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57341350849269","-113.48554165400147","POINT (-113.48554165400147 53.57341350849269)"
"6111058",,"9324","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","322500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57341370590406","-113.48537579155372","POINT (-113.48537579155372 53.57341370590406)"
"6111116",,"9320","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","283500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57341389375232","-113.48522375642591","POINT (-113.48522375642591 53.57341389375232)"
"6111157",,"9316","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","242000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5734140728776","-113.48507171224016","POINT (-113.48507171224016 53.5734140728776)"
"6111215",,"9314","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","300500","Residential","Y","RESIDENTIAL",,,"100",,,"53.573414257217195","-113.48491968156478","POINT (-113.48491968156478 53.573414257217195)"
"6111256",,"9310","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","233500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57341443423368","-113.4847676411695","POINT (-113.4847676411695 53.57341443423368)"
"6111306",,"9306","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","339500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57341461681952","-113.4846156052322","POINT (-113.4846156052322 53.57341461681952)"
